Farm_ID,Crop_Type,Farm_Location,Nitrogen_Percent,Phosphorus_ppm,Potassium_ppm,Soil_pH,Rainfall_mm,Yield_kg_per_ha,Planting_Date,Harvest_Date
GH-01088,Soybean,Ashanti,2.17,5.7,234.9,4.56,1461.7,1542.3,2022-04-07,2022-07-08
GH-01042,,Upper West,3.33,10.6,82.2,6.31,1130.4,2794.1,2022-08-11,2022-12-12
GH-00153,Maize,Brong Ahafo,2.08,8.7,299.9,7.29,1254.6,,2023-06-16,2023-09-24
GH-01955,Cassava,Brong Ahafo,1.3,19.3,289.9,6.13,1225.3,18946.4,2022-03-09,2023-02-03
GH-01674,Maize,Eastern,2.69,,65.7,6.94,1534.9,1583.9,2022-05-28,2022-09-21
GH-00506,,Ashanti,0.75,20.6,299.6,4.97,1284.5,3972.6,2022-07-16,2022-10-26
GH-01206,Plantain,Brong Ahafo,1.24,14.6,163.5,7.41,1183.3,5088.8,2022-03-21,2022-07-05
GH-00721,Rice,Greater Accra,1.62,45.1,201.7,6.86,1108.9,2378.3,2023-07-30,2023-12-22
GH-00119,Soybean,Northern,2.2,34.7,53.1,7.04,1036.4,2648.7,2023-12-15,2024-03-14
GH-01101,Cassava,Ashanti,1.38,46.8,261.2,6.07,1338.1,17710.2,2022-02-03,2022-12-27
GH-00828,Rice,Eastern,0.9,40.1,87.1,7.45,1597.4,4144.0,2022-06-13,2022-10-16
GH-00657,Groundnut,Eastern,1.99,36.0,282.4,7.13,1539.8,1533.4,2023-07-21,2023-11-25
GH-00052,Plantain,Ashanti,3.1,33.1,97.4,6.27,1594.1,7447.0,2022-11-28,2023-04-04
GH-00690,Rice,Upper East,1.73,20.8,264.2,6.43,910.7,4159.0,2023-07-10,2023-10-20
GH-00320,Plantain,Northern,2.42,32.0,238.8,4.93,1080.3,13388.5,2022-06-13,2022-09-21
GH-00477,Maize,Eastern,2.08,19.6,293.2,4.82,1731.8,4333.3,2023-10-27,2024-03-07
GH-01911,Cocoa,Upper East,0.77,30.2,79.1,7.15,993.6,1167.0,2023-07-21,2024-01-23
GH-01879,,Volta,2.69,34.2,230.3,5.89,1218.4,953.2,2023-07-15,2024-04-24
GH-00491,Soybean,GA,2.38,22.0,181.0,7.06,1159.3,1178.2,2023-10-30,2024-02-18
GH-01609,Plantain,Upper East,1.35,,,7.39,1074.4,8553.4,2022-03-25,2022-08-08
GH-01013,Plantain,Greater Accra,2.23,49.2,251.4,4.96,832.1,8092.5,2023-11-18,2024-04-11
GH-00086,Cassava,Volta,2.56,33.3,238.1,7.46,1141.2,13284.3,2022-02-12,2023-07-10
GH-00062,Groundnut,Upper West,,33.6,66.4,5.68,,1658.9,2022-02-09,2022-12-18
GH-00421,Rice,Eastern,3.13,38.7,275.6,6.35,1346.7,4880.6,2022-12-05,2023-03-18
GH-00390,Maize,Greater Accra,2.12,43.6,269.4,6.61,1224.9,2566.6,2022-01-21,2022-06-10
GH-00676,Yam,Upper East,2.69,28.1,80.8,6.78,1052.6,17632.5,2022-07-16,2023-03-24
GH-00802,Plantain,Greater Accra,2.74,16.8,54.6,4.89,,8708.9,2022-06-19,2022-10-23
GH-01287,Rice,Northern,1.44,36.6,178.1,7.39,1070.7,3995.1,2023-05-10,2023-08-23
GH-01890,Yam,Ashanti,2.98,17.1,,4.81,1677.8,,2023-10-30,2024-08-07
GH-00171,Soybean,Central,2.78,43.8,180.0,4.58,1058.8,1465.8,2022-04-08,2022-08-08
GH-00211,Groundnut,Central,1.68,12.7,,5.16,1083.0,2323.5,2023-03-15,2023-08-04
GH-01572,Soybean,Brong Ahafo,1.94,30.5,77.0,5.84,1234.0,1628.3,2022-06-25,2022-10-12
GH-01600,Yam,Brong Ahafo,2.52,11.4,239.4,6.73,1374.0,13738.3,2023-02-18,2023-10-04
GH-00742,Plantain,Greater Accra,2.32,20.6,98.8,6.27,1073.3,14212.5,2023-02-26,2023-07-21
GH-00870,Plantain,Eastern,0.63,24.5,267.1,6.65,1591.7,7083.9,2022-11-24,2023-02-24
GH-00532,,Ashanti,1.62,19.3,169.7,6.57,1926.6,1709.6,2022-06-18,2022-09-26
GH-00214,Groundnut,Northern,1.43,11.3,94.9,6.5,1116.5,2075.6,2022-05-17,2022-09-29
GH-00989,Rice,Central,0.87,42.1,172.3,5.76,1255.0,3076.8,2023-04-22,2023-09-18
GH-00288,Yam,Volta,1.59,22.0,263.6,6.14,1084.2,17552.9,2022-03-10,2022-10-07
GH-00403,Cassava,Western,1.45,32.6,255.2,6.19,2034.4,13787.0,2023-06-21,2024-06-26
GH-00341,Cassava,Western,2.05,29.9,192.3,4.69,1854.9,15460.6,2022-07-14,2023-10-24
GH-00591,Maize,Western,2.73,41.6,93.9,5.18,1821.3,2764.9,2023-06-09,2023-10-09
GH-01169,Cassava,Central,3.35,15.8,295.6,5.57,1223.8,11385.7,2022-01-08,2022-10-29
GH-01405,,Volta,,29.1,,6.73,1356.9,3508.5,2023-03-25,2023-07-18
GH-01280,Cocoa,Central,,38.3,53.9,5.99,1077.3,560.9,2022-09-21,2023-04-07
GH-01431,Maize,Northern,0.64,25.1,52.7,5.34,1003.9,1992.0,2023-10-04,2024-01-29
GH-01276,Soybean,Western,,24.8,237.3,6.64,1784.5,1932.1,2023-04-24,2023-08-21
GH-01363,,Central,1.14,11.0,111.0,6.88,1180.1,2588.8,2022-08-20,2023-01-03
GH-00497,Cassava,Eastern,2.68,22.2,163.1,6.3,1485.3,18350.0,2023-03-25,2024-05-02
GH-00300,Soybean,Upper East,1.89,29.5,77.9,6.01,960.5,1765.9,2023-09-20,2023-12-22
GH-01082,Yam,Brong Ahafo,2.33,40.5,122.9,6.26,1273.6,6671.5,2023-09-10,2024-04-09
GH-01085,Plantain,Central,2.21,33.0,93.1,6.66,1443.5,11974.7,2022-12-18,2023-03-23
GH-00460,Cassava,Brong Ahafo,0.93,,272.0,5.57,1234.8,16460.2,2022-07-04,2023-11-28
GH-00986,Rice,Ashanti,2.47,9.4,230.0,5.51,1267.5,3269.9,2022-05-29,2022-10-22
GH-00540,Rice,Western,,43.7,279.4,6.89,1768.2,4033.7,2022-05-02,2022-09-15
GH-00622,Rice,Volta,,18.1,,5.24,1171.0,4821.9,2023-03-12,2023-08-04
GH-00921,Yam,Brong Ahafo,2.16,45.5,187.3,6.43,1341.2,17257.4,2022-11-29,2023-08-30
GH-01963,Rice,Western,0.56,17.7,114.2,6.21,1676.3,,2023-08-29,2023-12-16
GH-01034,Plantain,Upper West,,35.8,194.2,7.37,1075.1,9178.4,2023-11-04,2024-03-10
GH-00763,Yam,Greater Accra,1.85,7.6,226.5,6.71,943.6,13096.3,2023-01-04,2023-08-12
GH-01777,Rice,Eastern,1.66,32.3,201.9,5.05,1534.0,2517.0,2023-11-22,2024-04-15
GH-00807,Soybean,Western,3.21,29.8,167.3,4.53,2000.9,2236.4,2022-05-22,2022-08-29
GH-00273,Soybean,Brong Ahafo,0.93,36.0,88.1,6.58,1353.8,2491.5,2022-03-04,2022-07-16
GH-01086,,Greater Accra,2.45,7.2,194.9,4.72,885.2,,2022-11-22,2023-03-23
GH-01433,Plantain,Eastern,2.11,,255.4,5.11,1597.9,11056.5,2022-12-02,2023-04-11
GH-00180,Cassava,Greater Accra,1.88,8.1,89.2,5.52,1110.6,,2022-11-24,2023-09-12
GH-00952,Cocoa,Brong Ahafo,2.99,14.9,285.5,5.85,1136.5,1152.5,2022-11-11,2023-07-08
GH-00722,Cassava,Western,2.4,,80.0,7.34,1578.4,13247.6,2022-07-18,2023-11-13
GH-00983,Cocoa,Central,2.47,38.8,207.6,4.97,1152.8,720.3,2022-08-16,2023-05-08
GH-01044,Maize,Central,3.27,9.9,273.5,6.88,1061.4,3522.1,2023-06-14,2023-10-27
GH-00574,Rice,Eastern,,49.4,276.2,5.3,1458.4,3685.3,2023-06-24,2023-10-30
GH-01026,Plantain,Eastern,,33.4,73.1,5.91,1285.0,13535.6,2022-08-13,2022-12-23
GH-00201,Groundnut,Brong Ahafo,1.14,43.0,299.5,6.0,1175.7,1268.4,2022-06-26,2022-11-01
GH-00125,Yam,Western,,21.9,271.7,6.55,1697.4,13356.2,2022-08-16,2023-02-21
GH-00749,Maize,Volta,1.74,47.4,82.0,5.25,1197.4,3972.1,2022-11-21,2023-04-17
GH-00884,Soybean,Upper East,3.14,11.2,73.8,6.57,923.0,2428.2,2023-10-13,2024-01-20
GH-00218,Yam,Brong Ahafo,3.38,10.2,251.9,6.36,1176.4,12086.9,2023-03-04,2023-10-20
GH-00595,Cocoa,Ashanti,1.15,14.7,78.3,5.91,1875.8,644.6,2022-11-26,2022-03-19
GH-00287,Maize,Northern,2.41,26.3,183.9,7.24,1060.8,3884.2,2022-05-01,2022-09-24
GH-00081,Groundnut,Northern,2.5,8.2,180.8,6.28,,1056.1,2022-05-30,2022-10-14
GH-00669,Yam,Greater Accra,3.07,19.0,236.2,6.8,1075.0,8980.9,2022-07-11,2023-03-27
GH-01425,Soybean,Eastern,2.44,18.4,,6.75,1602.7,2034.9,2022-05-09,2022-01-10
GH-01549,Yam,Central,2.0,39.0,227.2,4.71,1226.6,12250.0,2022-11-11,2023-07-03
GH-00071,Rice,Upper East,3.29,23.1,283.2,5.02,951.8,4586.9,2023-02-09,2023-06-02
GH-01943,Plantain,Central,1.03,37.2,233.5,6.28,1024.7,8348.6,2023-11-25,2024-04-12
GH-01476,Soybean,Ashanti,3.17,40.0,228.9,5.08,1563.4,2556.1,2022-11-12,2023-03-05
GH-00654,Yam,Upper West,0.57,18.3,130.6,7.0,1078.7,12091.8,2023-02-08,2023-11-20
GH-00092,Cocoa,Upper East,0.59,46.0,220.4,5.43,1069.3,,2023-12-31,2024-08-17
GH-01647,Groundnut,Volta,2.53,37.8,232.6,5.51,1269.6,2299.9,2023-01-27,2023-06-13
GH-00541,Groundnut,Western,1.26,36.3,99.4,5.93,,1400.7,2022-05-29,2022-10-02
GH-00568,Soybean,Upper East,1.72,16.4,159.6,5.16,999.7,1979.7,2022-06-01,2022-10-07
GH-01241,Yam,Upper East,0.55,41.6,276.5,6.87,1026.8,7233.8,2023-12-31,2024-08-14
GH-01597,Cocoa,Greater Accra,3.48,50.0,80.1,6.54,815.6,768.8,2022-10-26,2023-05-01
GH-00302,Maize,Greater Accra,1.37,29.5,250.4,7.33,853.4,2685.7,2022-09-27,2023-02-06
GH-00949,Plantain,Eastern,,33.9,290.3,4.63,1400.8,13866.2,2022-12-20,2023-05-01
GH-00868,Plantain,Volta,1.74,21.1,,5.87,1111.7,8218.9,2023-08-22,2023-11-23
GH-01766,Soybean,Eastern,2.86,45.8,140.4,4.67,1376.0,2093.8,2023-05-02,2023-09-01
GH-00719,Soybean,Northern,2.99,7.3,217.1,6.31,,1178.0,2022-02-01,2022-05-22
GH-00084,Soybean,Eastern,2.13,15.5,115.3,7.21,1548.9,1401.0,2022-11-30,2023-03-15
GH-00653,Groundnut,Upper West,2.23,47.2,92.3,6.1,1004.0,1263.5,2023-10-09,2024-01-13
GH-00938,Yam,Brong Ahafo,1.16,14.9,164.0,5.18,1205.0,17809.7,2022-04-17,2022-11-29
GH-01671,Plantain,Brong Ahafo,1.69,,,7.26,1150.6,13349.5,2023-09-14,2023-12-14
GH-01990,Yam,Eastern,,20.3,84.5,4.98,1567.3,6547.2,2022-06-26,2023-04-03
GH-01125,Plantain,Upper East,3.48,,151.8,4.9,1050.7,6428.6,2023-01-16,2023-05-31
GH-00896,Cocoa,Western,2.35,24.4,223.3,6.63,2080.9,929.3,2022-03-03,2022-11-09
GH-00955,,Upper East,0.97,11.0,193.2,6.61,1042.4,9338.4,2022-09-16,2023-06-26
GH-00569,Groundnut,Volta,1.91,24.9,202.8,5.99,1140.0,2167.3,2022-03-13,2022-07-03
GH-01336,Plantain,Central,0.7,6.1,131.0,7.44,1407.8,7104.8,2023-12-12,2024-04-29
GH-00113,Soybean,Brong Ahafo,1.5,43.4,106.8,5.14,1128.2,2097.8,2023-01-20,2023-05-14
GH-01238,Soybean,Greater Accra,2.84,20.5,182.1,7.25,1192.8,2209.2,2022-01-23,2022-05-26
GH-01520,Yam,Northern,2.9,27.2,235.1,6.51,1051.8,14996.9,2023-11-02,2024-07-19
GH-00597,Yam,Ashanti,2.86,46.6,239.4,7.03,1297.2,10763.1,2023-12-24,2024-08-25
GH-00587,Plantain,Upper East,3.27,49.0,128.7,5.04,1013.8,,2023-04-27,2023-09-14
GH-00615,Plantain,Volta,1.88,29.4,275.6,6.16,1072.2,7166.2,2022-02-10,2022-06-01
GH-01128,Rice,Upper East,3.32,24.1,191.8,5.28,903.8,2507.8,2022-06-25,2022-10-17
GH-00538,Groundnut,Brong Ahafo,2.86,38.5,241.0,5.26,1382.0,1247.5,2022-06-10,2022-10-11
GH-01121,Rice,Upper West,0.93,8.2,,6.7,940.4,2640.5,2022-01-09,2022-04-29
GH-00766,Cassava,Brong Ahafo,2.15,17.2,213.7,6.14,1105.2,12872.9,2023-07-01,2024-07-01
GH-00253,Cocoa,Western,2.22,42.3,150.3,6.46,2087.5,830.1,2022-11-11,2023-08-07
GH-01828,Soybean,Ashanti,3.39,31.4,154.8,5.12,1448.8,2139.9,2022-07-25,2022-10-30
GH-01576,Groundnut,Western,3.43,17.6,99.7,5.18,1708.5,2361.2,2023-01-20,2023-04-22
GH-01860,Maize,Greater Accra,3.37,7.8,234.7,5.31,962.0,2732.8,2023-03-06,2023-07-26
GH-01831,Rice,Central,,22.4,224.5,6.74,1278.2,3034.3,2022-10-10,2023-02-12
GH-00254,Yam,Western,1.75,27.9,263.8,4.68,1927.2,11903.0,2023-03-12,2023-12-14
GH-00773,Maize,Volta,1.89,41.8,76.4,6.35,1055.6,3384.7,2023-02-02,2023-06-02
GH-01416,Cocoa,Brong Ahafo,1.51,33.0,260.8,6.29,1346.3,989.5,2022-11-29,2023-08-16
GH-01983,Cocoa,Western,2.91,46.7,123.5,5.36,1557.5,504.5,2022-04-26,2022-12-28
GH-00606,Cassava,Northern,1.55,46.3,268.7,4.88,1122.9,9194.6,2023-12-11,2025-04-28
GH-01843,Soybean,Volta,1.47,44.3,217.3,4.93,1121.6,1704.9,2023-05-02,2023-06-17
GH-00393,Soybean,Greater Accra,1.95,36.5,142.2,6.04,911.8,1559.2,2023-02-21,2023-06-11
GH-00026,Plantain,Volta,3.33,17.3,213.0,6.25,1043.9,10651.2,2022-11-04,2023-02-03
GH-00371,Cocoa,Upper West,2.51,28.9,275.7,6.09,1173.9,854.2,2023-08-13,2024-06-02
GH-01262,Cassava,Eastern,2.54,47.5,215.4,5.51,1646.5,14114.2,2023-06-08,2024-05-18
GH-01583,Yam,Greater Accra,1.93,19.9,64.1,5.82,1178.6,6478.1,2023-08-20,2024-04-26
GH-00735,Rice,Volta,2.64,,188.4,5.63,1104.8,4038.5,2023-03-26,2023-07-04
GH-01602,Groundnut,Upper East,1.42,9.2,222.2,6.5,995.9,1197.2,2023-02-13,2023-06-20
GH-00060,Yam,Western,2.16,41.9,180.3,5.94,1608.5,16139.3,2022-05-22,2023-02-14
GH-00557,Soybean,Volta,3.0,35.1,120.1,6.95,1173.4,1781.1,2022-03-27,2022-08-13
GH-00104,Cocoa,Western,1.16,22.9,126.1,5.88,1579.8,986.3,2022-09-09,2023-05-05
GH-01272,Plantain,Brong Ahafo,2.11,49.2,296.1,4.6,1318.0,14039.0,2022-04-30,2022-09-14
GH-00512,Rice,Brong Ahafo,3.49,23.2,182.0,5.8,1107.2,4406.5,2023-05-07,2023-08-09
GH-00057,Soybean,Ashanti,0.51,14.8,,6.0,1921.1,1110.0,2023-01-01,2023-05-28
GH-00489,Maize,Central,1.62,16.5,58.2,6.7,1220.0,3970.8,2023-08-18,2023-12-24
GH-01530,Cocoa,Northern,3.01,32.1,77.0,4.94,1034.0,606.2,2023-07-20,2024-05-09
GH-01729,Rice,Upper East,2.86,24.9,102.7,7.42,913.6,4591.4,2022-01-12,2022-04-30
GH-00992,Cocoa,Western,2.04,40.3,256.2,5.87,2017.8,527.7,2023-11-01,2023-01-30
GH-00556,Soybean,Northern,,26.4,109.8,6.4,1110.9,1540.7,2023-10-25,2024-02-21
GH-00488,Cocoa,Ashanti,2.38,10.1,124.4,5.82,,637.5,2022-10-04,2023-07-22
GH-01669,Groundnut,Ashanti,2.35,45.6,130.0,4.77,1584.9,1183.0,2022-01-11,2022-06-07
GH-00760,Groundnut,Brong Ahafo,2.25,9.4,219.7,6.04,1138.2,1949.6,2023-05-09,2023-09-02
GH-01876,Soybean,Brong Ahafo,1.73,25.2,63.9,7.02,1160.6,1089.3,2023-04-13,2023-08-10
GH-01393,Soybean,Brong Ahafo,2.38,32.0,214.9,5.47,1105.7,2187.5,2022-03-02,2022-07-28
GH-01062,Yam,Upper West,,32.9,230.3,7.25,1036.8,10580.3,2022-12-15,2023-07-09
GH-01780,Soybean,Upper West,3.15,37.3,123.4,6.4,1160.6,1171.8,2022-10-27,2023-03-13
GH-01210,Yam,Greater Accra,2.85,9.2,297.7,5.41,1043.2,16677.1,2022-06-23,2023-03-08
GH-01783,Soybean,Greater Accra,1.92,7.4,90.2,6.89,1090.0,1886.3,2023-01-10,2023-04-24
GH-00496,Groundnut,Volta,1.16,,239.0,4.81,1293.8,2458.6,2023-07-30,2023-12-06
GH-01429,Plantain,Upper West,2.14,39.4,236.3,4.6,1053.0,9939.1,2023-05-08,2023-09-13
GH-01806,Cassava,Brong Ahafo,2.54,40.8,,6.33,1291.3,18784.7,2022-03-24,2023-04-28
GH-01635,Yam,Volta,2.81,27.2,128.3,5.65,1091.8,,2023-06-23,2024-03-31
GH-00641,Plantain,Brong Ahafo,2.75,10.9,224.0,6.38,1238.8,7719.3,2022-08-21,2022-12-10
GH-01916,Rice,Upper West,0.68,44.3,163.0,5.0,981.1,2540.9,2023-09-27,2024-02-15
GH-01357,Cocoa,Upper West,1.41,38.4,223.3,5.56,935.3,493.6,2023-01-20,2023-08-21
GH-01930,Cassava,Volta,2.33,37.8,224.4,7.09,1331.4,14179.7,2022-08-14,2023-06-26
GH-01305,Rice,Western,0.82,33.7,131.1,5.74,1897.8,2293.1,2022-02-24,2022-06-02
GH-00831,Yam,Upper West,3.32,40.4,233.6,6.37,1076.8,7713.7,2023-07-05,2024-02-12
GH-01866,Rice,Greater Accra,2.21,44.7,239.7,4.56,1172.8,2184.6,2023-08-23,2023-12-23
GH-00224,Cocoa,Brong Ahafo,,32.3,252.4,5.21,1299.9,731.3,2023-04-19,2023-11-19
GH-01973,Cassava,Volta,0.57,20.4,100.5,5.43,1052.3,13122.6,2023-06-12,2024-09-03
GH-01752,Soybean,Central,,36.4,268.0,4.52,1002.8,1759.4,2023-08-22,2024-01-18
GH-00097,,Volta,2.67,12.7,120.9,4.54,1089.9,3679.7,2023-09-23,2023-12-26
GH-01872,Yam,Central,2.69,16.8,202.8,4.81,1163.4,17067.9,2023-06-14,2024-03-27
GH-01518,Cassava,Upper East,3.02,10.7,170.7,6.38,1079.1,19258.8,2023-09-20,2024-12-11
GH-01842,Plantain,Ashanti,3.03,47.9,231.9,5.8,1984.5,8563.0,2023-12-22,2024-04-17
GH-01406,Soybean,Eastern,1.39,43.7,136.3,5.04,1590.0,1484.2,2022-11-28,2023-04-09
GH-00459,Cassava,Upper East,2.57,27.8,165.9,5.38,1019.1,,2022-11-13,2023-07-25
GH-00070,Plantain,Volta,1.68,47.0,68.2,4.54,1260.6,6075.0,2022-07-19,2022-10-21
GH-00627,Yam,Eastern,1.54,34.9,185.2,5.37,,16450.0,2023-12-09,2024-08-08
GH-01217,Plantain,Upper West,3.47,7.4,170.3,4.75,1030.2,9241.6,2023-11-12,2024-03-14
GH-01281,Rice,Upper East,2.05,6.3,,5.76,1077.3,4721.7,2022-08-27,2023-01-02
GH-00637,Maize,Northern,,17.7,121.2,5.17,1125.2,3679.4,2023-09-27,2024-01-04
GH-01577,Groundnut,Central,1.71,21.6,110.1,5.93,1307.4,2122.2,2022-09-19,2023-02-03
GH-00515,Rice,Upper East,2.51,30.4,103.0,6.61,993.4,2136.7,2022-09-06,2022-12-28
GH-00860,,Northern,,27.9,122.7,6.52,1054.6,1998.6,2022-05-04,2022-09-10
GH-00463,Plantain,Volta,3.28,11.2,151.0,5.39,1148.9,10774.1,2022-08-04,2022-12-29
GH-00219,,Volta,2.79,42.6,177.2,5.38,1379.5,2792.5,2023-03-19,2023-06-24
GH-00110,Groundnut,Volta,1.6,23.5,249.6,7.22,1333.1,2062.7,2022-06-24,2022-10-05
GH-00837,Cassava,Greater Accra,2.7,5.3,,6.48,852.7,11311.3,2022-10-31,2023-10-21
GH-00699,Rice,Ashanti,3.04,5.9,196.9,6.51,1440.5,3957.0,2022-01-16,2022-05-27
GH-01946,Soybean,Northern,2.64,30.2,81.9,4.7,1092.5,1500.7,2022-11-29,2023-04-18
GH-01834,Cassava,Central,1.12,13.1,57.6,5.39,1325.9,13906.0,2023-06-08,2024-03-20
GH-00691,Rice,Brong Ahafo,2.44,36.8,281.9,6.33,1284.5,2066.4,2023-05-09,2023-08-24
GH-00720,Cocoa,Upper West,3.03,29.6,293.2,5.98,1119.4,746.7,2022-05-13,2023-01-01
GH-01788,Cocoa,Volta,3.48,45.1,257.4,5.54,1220.6,672.3,2022-07-05,2023-02-02
GH-01845,Plantain,Greater Accra,3.38,37.1,236.8,7.29,852.1,13863.3,2023-09-27,2024-02-10
GH-01438,Yam,Upper East,1.83,9.3,268.6,7.31,943.4,9851.7,2022-09-07,2023-05-09
GH-01677,Groundnut,Brong Ahafo,1.04,25.4,83.4,6.66,1388.2,2196.2,2022-12-12,2023-04-02
GH-01353,Groundnut,Eastern,0.73,43.6,215.9,5.91,1318.1,1122.6,2022-02-15,2022-06-29
GH-01851,Cassava,Volta,0.55,33.0,296.2,6.34,1330.5,17897.6,2023-04-27,2024-07-30
GH-01115,Groundnut,Upper East,2.53,15.0,131.7,5.15,903.2,801.9,2023-02-07,2023-06-08
GH-01889,Groundnut,Ashanti,0.71,10.1,58.9,6.32,1269.0,2477.1,2022-08-11,2022-12-18
GH-00610,,Brong Ahafo,1.53,15.8,172.7,4.99,1231.2,1975.4,2022-01-24,2022-04-24
GH-01795,Soybean,Brong Ahafo,3.21,34.2,241.7,5.99,1388.2,2455.9,2023-09-09,2024-01-07
GH-01502,Plantain,Central,2.92,41.8,237.1,5.41,1450.0,14699.4,2023-07-19,2023-10-18
GH-00824,,Northern,0.55,37.0,204.1,4.52,1040.0,1330.8,2022-10-08,2023-02-07
GH-00044,Soybean,Northern,3.33,,219.4,5.57,1025.2,2022.1,2022-10-23,2023-02-21
GH-01417,,Eastern,2.91,47.0,149.7,5.97,1362.4,3582.0,2022-11-06,2023-04-04
GH-00700,,Northern,,13.5,273.9,6.39,1046.0,18939.0,2023-02-25,2024-04-19
GH-01961,Rice,Northern,3.16,29.9,139.2,6.63,1087.2,3654.8,2023-01-21,2023-06-07
GH-01718,Cassava,Upper East,3.46,19.2,286.4,5.67,975.0,16689.2,2022-11-01,2023-09-10
GH-01422,Maize,Upper East,1.44,35.1,118.0,5.79,1082.0,4356.7,2022-12-20,2023-05-06
GH-00082,Cocoa,Central,,20.7,268.6,4.95,1283.7,1106.5,2023-03-04,2023-10-18
GH-01761,Soybean,Ashanti,0.54,48.0,273.0,6.46,1612.4,2047.5,2022-08-25,2023-01-06
GH-00830,Soybean,Ashanti,0.52,33.8,181.8,7.5,1695.9,2387.6,2023-07-22,2023-11-03
GH-00887,Maize,Central,2.43,49.3,70.3,4.52,1035.5,4095.4,2023-10-28,2024-02-21
GH-00762,Rice,Brong Ahafo,1.83,10.8,229.2,5.04,1390.4,4373.1,2022-08-11,2022-12-10
GH-01917,Cocoa,Ashanti,0.59,6.4,264.3,6.6,1472.7,450.3,2022-01-12,2022-09-24
GH-00573,Maize,Greater Accra,2.64,20.4,119.0,4.9,1090.4,,2022-12-26,2023-04-17
GH-00476,Soybean,Volta,2.25,7.8,54.9,6.04,1386.4,2588.7,2023-10-31,2024-03-08
GH-01123,Cassava,Greater Accra,3.05,20.1,209.9,6.39,1158.7,18788.3,2023-01-14,2024-05-10
GH-01050,Maize,Upper West,2.35,48.5,210.0,5.75,1014.9,2565.9,2023-11-12,2024-03-02
GH-01905,Groundnut,Volta,2.58,32.3,188.5,5.15,1124.4,1362.2,2022-12-23,2023-05-07
GH-01712,Maize,Ashanti,3.25,21.3,239.6,4.51,1567.2,3410.2,2022-04-06,2022-09-01
GH-01500,Groundnut,Western,0.58,31.3,278.4,5.75,1707.2,1692.9,2022-07-29,2022-12-25
GH-00601,Yam,Northern,1.2,19.0,106.1,6.11,1110.9,17595.8,2023-03-09,2023-10-29
GH-01726,Plantain,Eastern,0.53,21.2,135.3,5.26,1692.6,14586.1,2022-01-31,2022-06-13
GH-00555,Maize,Ashanti,3.12,43.0,213.9,5.06,1371.5,3949.4,2022-07-09,2022-11-26
GH-00066,Rice,Northern,2.44,26.5,252.1,4.52,1109.5,4628.1,2023-11-22,2024-03-28
GH-00194,,Upper East,1.72,29.2,152.6,5.52,1001.8,1685.9,2023-09-14,2024-02-07
GH-01421,Maize,Volta,1.51,28.4,250.8,6.18,1105.7,3228.8,2023-12-26,2024-05-15
GH-01008,Yam,Northern Region,3.06,9.6,278.6,5.97,1105.5,8387.4,2023-10-17,2024-04-18
GH-01453,Soybean,Eastern,2.43,13.6,227.7,6.43,1365.9,2210.3,2023-09-06,2024-01-25
GH-00917,Rice,Volta,1.69,12.4,290.4,5.41,1144.6,2484.8,2022-01-08,2022-05-30
GH-00553,,Eastern,2.86,,69.3,7.0,1641.0,14073.3,2022-02-06,2023-03-06
GH-00465,Cocoa,Central,1.79,45.2,53.8,7.33,1125.8,532.6,2022-08-27,2023-04-22
GH-00883,Cassava,Upper West,3.36,25.0,52.0,5.62,1072.5,10305.3,2023-08-11,2025-01-07
GH-00703,Maize,Western,2.04,25.6,291.6,4.77,1746.1,2439.5,2022-01-08,2022-04-19
GH-01446,Maize,Upper West,3.46,18.0,,4.53,1037.4,3155.7,2023-08-30,2023-12-30
GH-01011,Yam,Volta,3.21,37.2,,4.57,1375.1,12953.7,2022-11-21,2023-09-02
GH-01071,,Central,3.49,34.7,231.6,5.74,1347.9,9053.0,2022-04-13,2022-11-19
GH-00684,Cocoa,Brong Ahafo,2.09,5.3,214.8,7.18,,539.6,2023-09-03,2023-12-10
GH-01728,Maize,Western,0.95,24.2,227.9,6.86,1884.9,4023.6,2022-09-25,2023-01-23
GH-00053,Cassava,Eastern,1.93,33.7,273.1,5.72,1741.8,18263.7,2022-05-08,2023-06-18
GH-00769,Cocoa,Central,2.74,9.1,232.9,4.71,1468.5,1116.7,2022-07-19,2023-05-07
GH-00771,Yam,Upper West,2.09,11.0,263.9,6.93,1067.4,,2023-11-26,2024-08-13
GH-01368,Plantain,Greater Accra,3.34,6.7,274.5,4.5,1221.1,10845.2,2023-04-26,2023-07-29
GH-00848,Rice,Eastern,1.83,10.4,288.9,7.42,1566.5,2024.2,2023-08-15,2023-11-26
GH-01814,Yam,Northern,1.36,38.7,180.8,7.09,1018.4,10886.0,2022-12-06,2023-07-11
GH-01999,Groundnut,Central,1.12,22.6,52.2,4.55,1247.6,1918.3,2023-02-02,2023-05-07
GH-01967,Maize,Western,2.42,23.2,221.0,7.32,1903.6,3304.3,2022-12-23,2023-04-17
GH-01346,Cassava,Eastern,2.67,46.6,212.0,4.74,1343.9,19385.6,2023-09-24,2024-12-04
GH-01919,Cassava,Western,1.58,43.5,87.1,5.49,2093.3,18307.1,2022-12-28,2024-06-12
GH-00294,Rice,Western,0.64,30.9,214.8,5.05,1654.1,2299.7,2022-09-20,2023-01-06
GH-00546,Soybean,Ashanti,1.12,,167.9,6.29,1337.3,,2022-03-05,2022-06-06
